id,brand,sku,code,normalizedCode,name,category,categories,sourceCategoryId,sourceCategoryLabel,url,image,images,shortDescription,description,attributes,price,stockStatus,source,crawledAt
"80473","SKF","TLGB 21/230V-SKF","TLGB 21/230V-SKF","TLGB21230VSKF","Súng bơm mỡ TLGB 21/230V","Dụng cụ bôi trơn","Dụng cụ bôi trơn","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/sung-bom-mo-tlgb-21-230v/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TLGB.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TLGB.png""]","","Súng Bơm Mỡ Dùng Pin SKF TLGB 21/230V: Tối Ưu Hóa Công Tác Bôi Trơn Công Nghiệp Trong môi trường công nghiệp hiện đại, việc bảo trì máy móc và thiết bị đóng vai trò vô cùng quan trọng để đảm bảo dây chuyền sản xuất hoạt động liên tục và hiệu quả. Bôi trơn đúng cách là một trong những yếu tố cốt lõi của bảo trì, giúp giảm ma sát, ngăn ngừa mài mòn và kéo dài tuổi thọ của linh kiện. Tuy nhiên, các phương pháp bôi trơn thủ công truyền thống thường tốn nhiều thời gian, công sức và khó đảm bảo độ chính xác. Súng bơm mỡ dùng pin SKF TLGB 21/230V ra đời như một giải pháp đột phá, giải quyết triệt để những nhược điểm này. Tại Sao SKF TLGB 21/230V Là Lựa Chọn Hàng Đầu Cho Kỹ Thuật Viên? Được phát triển bởi SKF, một trong những thương hiệu hàng đầu thế giới về vòng bi và giải pháp bôi trơn, TLGB 21/230V được thiết kế để tối đa hóa hiệu quả công việc cho người vận hành. Công cụ độc đáo này kết hợp thiết kế công thái học, bền bỉ với các tính năng công nghệ tiên tiến, mang lại trải nghiệm sử dụng vượt trội. Đồng hồ đo mỡ tích hợp: Đây là tính năng nổi bật nhất, giúp ngăn ngừa tình trạng bơm thừa hoặc thiếu mỡ. Màn hình hiển thị rõ ràng lượng mỡ đã bơm ra, cho phép kiểm soát chính xác, tối ưu hóa lượng mỡ sử dụng và bảo vệ thiết bị khỏi các sự cố do bôi trơn sai cách. Pin Lithium-ion 20V hiệu suất cao: Cung cấp năng lượng ổn định và bền bỉ, cho phép bơm tới 24 ống mỡ cho mỗi lần sạc đầy, đảm bảo công việc không bị gián đoạn. Áp suất làm việc cực cao: Với áp suất cực đại lên tới 700 bar (10.000 psi), SKF TLGB 21 dễ dàng bơm mỡ vào các điểm bôi trơn bị tắc nghẽn, đảm bảo mỡ đến được những vị trí cần thiết nhất. Hai tốc độ dòng chảy: Người dùng có thể dễ dàng chuyển đổi giữa tốc độ bơm thấp (110 g/phút) và cao (170 g/phút) để phù hợp với từng ứng dụng cụ thể. Thiết kế thông minh và tiện dụng: Máy có trọng lượng nhẹ, thiết kế cân bằng, chân đế 4 điểm ổn định và đèn LED tích hợp để chiếu sáng khu vực làm việc trong điều kiện thiếu sáng. Thông Số Kỹ Thuật Chi Tiết Của SKF TLGB 21/230V Để hiểu rõ hơn về sức mạnh và hiệu quả của sản phẩm, hãy cùng xem qua bảng thông số kỹ thuật chi tiết dưới đây. Những con số này chứng minh tại sao SKF TLGB 21 là một công cụ mạnh mẽ và đáng tin cậy cho mọi nhu cầu bảo trì. Thông số Chi tiết Tên sản phẩm TLGB 21/230V Áp suất cực đại tối đa 700 bar (10.000 psi) Áp suất hoạt động tối đa 400 bar (6.000 psi) Lưu lượng mỡ (Tốc độ thấp) 110 ml/phút (tại 70 bar) Lưu lượng mỡ (Tốc độ cao) 170 ml/phút (tại 70 bar) Pin 20V Li-ion, 2.5 Ah Số lượng ống mỡ mỗi lần sạc Lên đến 24 ống Chiều dài ống mềm 1200 mm Màn hình hiển thị Có (Đo lường mỡ, dung lượng pin, cảnh báo tắc nghẽn) Đèn LED tích hợp Có Ứng Dụng Rộng Rãi Trong Nhiều Ngành Nhờ tính linh hoạt, hiệu suất cao và độ bền bỉ, súng bơm mỡ SKF TLGB 21 phù hợp với rất nhiều ứng dụng bôi trơn thủ công khác nhau. Nó là công cụ không thể thiếu cho các đội ngũ bảo trì trong các ngành: Công nghiệp và sản xuất: Bôi trơn vòng bi, băng tải, động cơ, hộp số và các máy móc hạng nặng. Nông nghiệp: Bảo dưỡng máy kéo, máy gặt và các thiết bị nông nghiệp khác. Xây dựng: Bôi trơn các khớp nối, điểm trục của xe xúc, xe ủi và các máy móc công trình. Ô tô: Sử dụng trong các xưởng dịch vụ để bảo trì xe tải, xe buýt và các phương tiện hạng nặng. Đầu Tư Thông Minh Cho Hiệu Quả Dài Lâu Việc trang bị Súng bơm mỡ dùng pin SKF TLGB 21/230V không chỉ là mua một công cụ, mà là một sự đầu tư vào hiệu quả, độ chính xác và sự an toàn trong công tác bảo trì. Giảm thiểu thời gian dừng máy, tiết kiệm chi phí mỡ bôi trơn và kéo dài tuổi thọ thiết bị là những lợi ích thiết thực mà sản phẩm này mang lại. Đừng để công việc bôi trơn thủ công làm chậm tiến độ của bạn. Hãy nâng cấp ngay hôm nay để trải nghiệm sự khác biệt. Tìm Hiểu Thêm và Đặt Hàng Ngay!","[{""name"":""brand"",""terms"":[""SKF""]}]","17495000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.573Z"
"79916","SKF","LGLT 2/0.4-SKF","LGLT 2/0.4-SKF","LGLT204SKF","Mỡ bôi trơn SKF LGLT 2/0.4","Mỡ bôi trơn SKF","Mỡ bôi trơn SKF","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/mo-boi-tron-skf-lglt-2-0-4/","https://vongbicongnghiep.vn/wp-content/uploads/2025/08/LGLT2-04.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2025/08/LGLT2-04.png""]","Mỡ bôi trơn SKF LGLT 2/0.2","Mỡ bôi trơn SKF LGLT 2/0.4 SKF LGLT 2 là mỡ gốc dầu tổng hợp hoàn toàn sử dụng xà phòng lithium. Công nghệ làm đặc độc đáo và dầu có độ nhớt thấp (PAO) mang lại hiệu suất bôi trơn tuyệt vời ở nhiệt độ thấp -50 °C (-60 °F) và tốc độ cực cao (có thể đạt tới giá trị ndm là 1,6 * 106). Các ứng dụng tiêu biểu: • Cọc kéo sợi dệt • Cọc máy công cụ • Dụng cụ và thiết bị điều khiển • Trục chính máy công cụ • Thiết bị kiểm tra • Động cơ điện nhỏ được sử dụng trong thiết bị y tế và nha khoa – Giày trượt trong dây chuyền – Xi lanh in – Rô-bốt Mô-men xoắn ma sát thấp chạy êm Ổn định oxy hóa cực tốt và khả năng chống nước Mỡ SKF LGLT 2 Mỡ dùng cho vòng bi có tốc độ rất cao, tiếng ồn thấp hoặc trong môi trường nhiệt độ thấp Tài liệu kỹ thuật LGLT 2: LGLT_2.pdf Tài liệu tham khảo về mỡ SKF (E): Tài liệu kỹ thuật mỡ LGHP 2: LGHP_2.pdf Tài liệu kỹ thuật mỡ LDTS 1:LDTS_1.pdf Tài liệu kỹ thuật mỡ LESA 2: LESA_2.pdf Tài liệu kỹ thuật mỡ LGBB 2: LGBB_2.pdf Tài liệu kỹ thuật mỡ LGEM 2: LGEM_2.pdf Tài liệu kỹ thuật mỡ LGEP 2: LGEP_2.pdf Tài liệu kỹ thuật mỡ LGET 2: LGET_2.pdf Tài liệu kỹ thuật mỡ LGEV 2: LGEV_2.pdf Tài liệu kỹ thuật mỡ LGFP 2:LGFP_2.pdf Tài liệu kỹ thuật mỡ LGGB 2:LGGB_2.pdf Tài liệu kỹ thuật mỡ LGHB 2:LGHB_2.pdf Tài liệu kỹ thuật mỡ LGMT 2:LGMT_2.pdf Tài liệu kỹ thuật mỡ LGLT 2:LGLT_2.pdf Tài liệu kỹ thuật mỡ LGMT 2:LGMT_2.pdf Tài liệu kỹ thuật mỡ LGMT 2:LGMT_3.pdf Tài liệu kỹ thuật mỡ LGWA 2:LGWA_2.pdf Tài liệu kỹ thuật mỡ LGWM 1:LGWM_1.pdf Tài liệu kỹ thuật mỡ LGWM 2:LGWM_2.pdf Tài liệu kỹ thuật mỡ LGCG 1:LMCG_1.pdf Tài liệu kỹ thuật mỡ SKF:Thong_so_mo_SKF.pdf","[]","768000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.573Z"
"79915","SKF","LGLT 2/18-SKF","LGLT 2/18-SKF","LGLT218SKF","Mỡ bôi trơn SKF LGLT 2/18","Mỡ bôi trơn SKF","Mỡ bôi trơn SKF","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/mo-boi-tron-skf-lglt-2-18/","https://vongbicongnghiep.vn/wp-content/uploads/2025/08/LGLT2-18.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2025/08/LGLT2-18.png""]","Mỡ bôi trơn SKF LGLT 2/0.2","Mỡ bôi trơn SKF LGLT 2/18 SKF LGLT 2 là mỡ gốc dầu tổng hợp hoàn toàn sử dụng xà phòng lithium. Công nghệ làm đặc độc đáo và dầu có độ nhớt thấp (PAO) mang lại hiệu suất bôi trơn tuyệt vời ở nhiệt độ thấp -50 °C (-60 °F) và tốc độ cực cao (có thể đạt tới giá trị ndm là 1,6 * 106). Các ứng dụng tiêu biểu: • Cọc kéo sợi dệt • Cọc máy công cụ • Dụng cụ và thiết bị điều khiển • Trục chính máy công cụ • Thiết bị kiểm tra • Động cơ điện nhỏ được sử dụng trong thiết bị y tế và nha khoa – Giày trượt trong dây chuyền – Xi lanh in – Rô-bốt Mô-men xoắn ma sát thấp chạy êm Ổn định oxy hóa cực tốt và khả năng chống nước Mỡ SKF LGLT 2 Mỡ dùng cho vòng bi có tốc độ rất cao, tiếng ồn thấp hoặc trong môi trường nhiệt độ thấp Tài liệu kỹ thuật LGLT 2: LGLT_2.pdf Tài liệu tham khảo về mỡ SKF (E): Tài liệu kỹ thuật mỡ LGHP 2: LGHP_2.pdf Tài liệu kỹ thuật mỡ LDTS 1:LDTS_1.pdf Tài liệu kỹ thuật mỡ LESA 2: LESA_2.pdf Tài liệu kỹ thuật mỡ LGBB 2: LGBB_2.pdf Tài liệu kỹ thuật mỡ LGEM 2: LGEM_2.pdf Tài liệu kỹ thuật mỡ LGEP 2: LGEP_2.pdf Tài liệu kỹ thuật mỡ LGET 2: LGET_2.pdf Tài liệu kỹ thuật mỡ LGEV 2: LGEV_2.pdf Tài liệu kỹ thuật mỡ LGFP 2:LGFP_2.pdf Tài liệu kỹ thuật mỡ LGGB 2:LGGB_2.pdf Tài liệu kỹ thuật mỡ LGHB 2:LGHB_2.pdf Tài liệu kỹ thuật mỡ LGMT 2:LGMT_2.pdf Tài liệu kỹ thuật mỡ LGLT 2:LGLT_2.pdf Tài liệu kỹ thuật mỡ LGMT 2:LGMT_2.pdf Tài liệu kỹ thuật mỡ LGMT 2:LGMT_3.pdf Tài liệu kỹ thuật mỡ LGWA 2:LGWA_2.pdf Tài liệu kỹ thuật mỡ LGWM 1:LGWM_1.pdf Tài liệu kỹ thuật mỡ LGWM 2:LGWM_2.pdf Tài liệu kỹ thuật mỡ LGCG 1:LMCG_1.pdf Tài liệu kỹ thuật mỡ SKF:Thong_so_mo_SKF.pdf","[]","25745000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.574Z"
"49949","SKF","LL/237-10266-1-SKF","LL/237-10266-1-SKF","LL237102661SKF","237-10266-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/237-10266-1-2/","","[]","","","[]","45725000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.574Z"
"49948","SKF","LL/234-13101-2-SKF","LL/234-13101-2-SKF","LL234131012SKF","234-13101-2","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/234-13101-2-2/","","[]","","","[]","7697000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.574Z"
"49946","SKF","LL/525-32080-1-SKF","LL/525-32080-1-SKF","LL525320801SKF","Van định hướng SKF 525-32080-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/van-dinh-huong-skf-525-32080-1-2/","","[]","","","[]","30125000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.574Z"
"49945","SKF","LL/24-0159-6028-SKF","LL/24-0159-6028-SKF","LL2401596028SKF","Thiết Bị Cảm Biến Cho Bộ Chia Piston Lincoln SKF 24-0159-6028","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Bộ chia mỡ Lincoln","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/thiet-bi-cam-bien-cho-bo-chia-piston-lincoln-skf-24-0159-6028-2/","","[]","","","[]","8972000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.574Z"
"49915","SKF","","y b","YB","Máy bơm mỡ SKF khí nén MPB","Bơm mỡ Lincoln","Bơm mỡ Lincoln","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/may-bom-mo-skf-khi-nen-mpb-2/","","[]","","","[]","0","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.574Z"
"49907","SKF","","m m","MM","Bơm mỡ Lincoln &#8211; SKF P 205","Bơm mỡ Lincoln","Bơm mỡ Lincoln","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/bom-mo-lincoln-skf-p-205-2/","","[]","","","[]","0","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.574Z"
"47650","SKF","237-10266-1-SKF","237-10266-1-SKF","237102661SKF","237-10266-1","HỆ THỐNG BÔI TRƠN","HỆ THỐNG BÔI TRƠN | Phụ kiện bơm mỡ SKF","93","he-thong-boi-tron","https://vongbicongnghiep.vn/san-pham/237-10266-1/","","[]","","Cảm biến sonar 237-10266-1","[]","0","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:49:27.574Z"
