id,brand,sku,code,normalizedCode,name,category,categories,sourceCategoryId,sourceCategoryLabel,url,image,images,shortDescription,description,attributes,price,stockStatus,source,crawledAt
"41023","SKF","TMHS 100-SKF","TMHS 100-SKF","TMHS100SKF","Cảo SKF TMHS 100","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/bom-thuy-luc-cho-cao-vong-bi-tmhs-100/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHS.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHS.png""]","","Bơm Thủy lực cho cảo vòng bi TMHS 75 và TMHS 100 Tạo lực rút dễ dàng Trục trục thủy lực nâng cao của SKF TMHS 75 và TMHS 100 tạo ra lực kéo cao với rất ít nỗ lực so với trục cơ khí tiêu chuẩn. Chúng làm giảm đáng kể thời gian cần thiết để tháo một ổ trục hoặc các bộ phận khác. Các trục chính được trang bị bơm thủy lực tích hợp để tạo lực. Lực kéo tối đa được giới hạn bởi các van an toàn đặc biệt và dầu thủy lực sẽ vẫn còn bên trong máy bơm. Xi lanh thủy lực tích hợp, bơm và trục chính – không cần bơm riêng Van an toàn giúp ngăn quá tải trục chính và bộ kéo trong trường hợp tác dụng lực quá mức Điểm trung tâm được nạp lò xo trong mũi khoan cho phép dễ dàng định tâm bộ kéo trên trục mà không làm hỏng điểm tâm trục Cần tay với tay nắm công thái học có thể xoay 360 ° Pít-tông được làm cứng và mạ crom với chức năng hồi vị lò xo Các miếng mở rộng bao gồm cho phép dễ dàng điều chỉnh cho chiều dài kéo cần thiết TMHS 75 • TMHS 75 có lực rút tối đa 75 kN (8,4 tấn (Mỹ)) và chiều dài hành trình dài 75 mm (3,0 in), cho phép tháo lắp trong một thao tác • Thích hợp để sử dụng với bất kỳ bộ kéo nào được trang bị ren UN 1¼ “× 12 tpi có thể được sử dụng với lực tối đa 75 kN (8,4 tấn (Mỹ)) • Được cung cấp với miếng mở rộng 50 (2,0 in) và 100 mm (3,9 in) TMHS 100 • TMHS 100 có lực rút tối đa 100 kN (11,2 tấn (Mỹ)) và hành trình dài 80 mm (3,1 in), cho phép tháo lắp trong một thao tác • Thích hợp để sử dụng với bất kỳ bộ kéo nào được trang bị ren UN 1½ “× 16 tpi có thể được sử dụng với lực tối đa 100 kN (11,2 tấn (Mỹ)) • Được cung cấp với miếng mở rộng 50 (2,0 in), 100 mm (3,9 in) và 150 mm (5,9 in) TMHS 75 TMHS 75 Tài liệu liên quan Thông số Kỹ thuật sản phẩm TMHS 75, TMHS 100 (436.8 KB) Hướng dẫn sử dụng TMHS 75 (1.1 MB) Hướng dẫn sử dụng TMHS 100 (3.0 MB) Thông số Kỹ thuật Designation TMHS 75 TMHS 100 Contents 1 × hydraulic spindle 1 × hydraulic spindle 2 × extension pieces; 50 and 100 mm (2.0 and 3.9 in.) 3 × extension pieces; 50, 100 and 150 mm (2.0, 3.9 and 5.9 in.) 1 × nosepiece 1 × nosepiece Maximum withdrawal force 75 kN (8,4 ton US) 100 kN (11.2 ton US) Piston stroke 75 mm (3.0 in.) 80 mm (3.1 in.) Body thread UN 11/4 × 12 UN 11/2 × 16 Nose piece diameter 35 mm (1.4 in.) 30 mm (1.2 in.) Maximum reach 229 mm (9.0 in.) 390 mm (15.4 in.) Weight 2,7 kg (6.0 lb) 4,5 kg (10.0 lb)","[]","15543000","in_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.832Z"
"41021","SKF","TMHP 50/570X-SKF","TMHP 50/570X-SKF","TMHP50570XSKF","Cảo SKF TMHP 50/570X","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-50-570x/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","230951000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.833Z"
"41018","SKF","TMHP 50/320-SKF","TMHP 50/320-SKF","TMHP50320SKF","Cảo SKF TMHP 50/320","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-50-320/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","277939000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.833Z"
"41019","SKF","TMHP 50/320X-SKF","TMHP 50/320X-SKF","TMHP50320XSKF","Cảo SKF TMHP 50/320X","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-50-320x/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","227948000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.833Z"
"41016","SKF","TMHP 50/140X-SKF","TMHP 50/140X-SKF","TMHP50140XSKF","Cảo SKF TMHP 50/140X","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-50-140x/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","224944000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.833Z"
"41017","SKF","TMHP 50/140-SKF","TMHP 50/140-SKF","TMHP50140SKF","Cảo SKF TMHP 50/140","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-50-140/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","274936000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.833Z"
"41015","SKF","TMHP 30/600-SKF","TMHP 30/600-SKF","TMHP30600SKF","Cảo SKF TMHP 30/600","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-30-600/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP-1.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP-1.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","244941000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.834Z"
"41014","SKF","TMHP 30/600X-SKF","TMHP 30/600X-SKF","TMHP30600XSKF","Cảo SKF TMHP 30/600X","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-30-600x/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","194986000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.834Z"
"41013","SKF","TMHP 30/350-SKF","TMHP 30/350-SKF","TMHP30350SKF","Cảo SKF TMHP 30/350","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-30-350/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","238971000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.834Z"
"41012","SKF","TMHP 30/350X-SKF","TMHP 30/350X-SKF","TMHP30350XSKF","Cảo SKF TMHP 30/350X","Cảo vòng bi","Cảo vòng bi","11378","cao-vong-bi","https://vongbicongnghiep.vn/san-pham/cao-vong-bi-thuy-luc-skf-tmhp-30-350x/","https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png","[""https://vongbicongnghiep.vn/wp-content/uploads/2023/02/TMHP.png""]","","Cảo vòng bi thủy lực hạng nặng TMHP Hệ thống cảo thủy lực tự định tâm • Các tay cảo được hỗ trợ bởi hệ thống thủy lực gồm SKF TMHP 15, TMHP 30 và TMHP 50 cung cấp lực kéo mạnh mẽ và sự an toàn của bộ kéo. Hệ thống cảo thủy lực tự định tâm. • Hệ thống tay cảo được hỗ trợ bởi hệ thống kéo thủy lực với lực kéo tối đa là 15, 30, 50 tấn. • Hệ thống Pantograph để căn chỉnh tối ưu các lực rút và giảm thiểu nguy cơ làm hỏng trục hoặc vòng bi. • Lực kéo của cảo rất lớn được triển khai một cách dễ dàng (tự định tâm, tay cầm nâng, chốt mắt, v.v.) • Có thể được cung cấp cùng với hoặc không có bơm thủy lực SKF TMJL 100 Thông số kỹ thuật Ký hiệu Số tay cảo Độ mở của cảo Chiều dài tay cảo sử dụng Stroke Áp suất làm việc lớn nhất Lực kéo lớn nhất Khối lượng Số lượng mm mm mm MPa KN kg TMHP 15/260 3 195-386 264 100 80 150 34 TMHP 30/170 3 290-500 170 50 80 300 45 TMHP 30/350 3 290-500 350 50 80 300 47 TMHP 30/600 3 290-500 600 50 80 300 56 TMHP 50/140 3 310-506 140 40 80 500 47 TMHP 50/320 3 310-506 320 40 80 500 54 TMHP 50/570 3 310-506 570 40 80 500 56 Nếu khách hàng đặt bộ cảo mà không cần bơm thủy lực TMJL 100. Vui lòng thêm hậu tố “X” vào ký hiệu khi đặt hàng (ví dụ: TMHP 30/170X). </span","[]","188980000","out_of_stock","vongbicongnghiep.vn-wc-store-api-category-search-skf","2026-04-29T13:56:35.834Z"
